Name	Date	TweetCount
Frank LaRose	20220609	5
Tim Grady	20220609	11
Greg Abbott	20220609	30
Stephanie Garcia Richard	20220609	1
Rachel Hunt	20220609	1
Kim Crockett	20220609	5
Shannon Teresi	20220609	2
Andrew W. Gould	20220609	9
Kristopher Dahir	20220609	3
Jeff Weninger	20220609	1
Josh Shapiro	20220609	68
Kelly Krout	20220609	7
Darren Bailey	20220609	3
Ayanna Pressley	20220609	11
Nancy Pelosi	20220609	51
Betsy Johnson	20220609	1
Paul Gosar	20220609	2
Gary Votour	20220609	8
Kim David	20220609	2
Ashley Hinson	20220609	3
Cynthia Mendes	20220609	3
Quentin Palfrey	20220609	1
Steve Carlson	20220609	63
Kevin Rinke	20220609	4
Gordana Schifanelli	20220609	9
Shirley Weber	20220609	7
Constance Every	20220609	2
Mike Naig	20220609	5
Susan Hays	20220609	8
Stephanie Trussell	20220609	4
Julie Ellsworth	20220609	1
Shelley Mayer	20220609	2
Avery Bourne	20220609	1
Gary Rabine	20220609	8
Wes Moore	20220609	16
Kimberly Yee	20220609	2
Bennie Thompson	20220609	78
Mike Garcia	20220609	3
Christian Amato	20220609	5
Greg Lopez	20220609	5
Natasha Marcus	20220609	1
Joy Diaz	20220609	2
Lance Christensen	20220609	8
Tim Walz	20220609	4
Paul Lowe	20220609	1
Tina Kotek	20220609	2
Andrew Lanza	20220609	2
Phil Weiser	20220609	3
Peter Harckham	20220609	7
Peggy Flanagan	20220609	3
Gary Cordery	20220609	1
Larry Sharpe	20220609	1
Joe Biden	20220609	307
Paul Marsh	20220609	2
Niel Petersen	20220609	2
Sheila Reid-Shaver	20220609	8
Timothy Lang Sr.	20220609	2
Andrew Giuliani	20220609	1
Gary Swing	20220609	7
Clyde Vanel	20220609	1
Aaron Sims	20220609	6
Ken Paxton	20220609	9
Peter Oberacker	20220609	1
Tina Peters	20220609	1
Aruna Miller	20220609	2
Kim Reynolds	20220609	3
Jeff Woolford	20220609	2
Christina Bohannan	20220609	1
Jen Jordan	20220609	1
Cindy Maxwell-Ostdiek	20220609	2
Tim Griffin	20220609	1
Dawn Grove	20220609	1
Ben Vig	20220609	1
Dawn Buckingham	20220609	2
Glenn Hegar	20220609	5
Sonia Chang-Diaz	20220609	3
Nellie Gorbea	20220609	3
Sergio Alcubilla	20220609	1
Andrea Stewart-Cousins	20220609	2
David Perdue	20220609	2
Wes Allen	20220609	7
Steve Sisolak	20220609	15
JB Smiley Jr.	20220609	6
Kris Mayes	20220609	3
Timothy McMaster	20220609	9
Kevin Nicholson	20220609	5
Jesse Sullivan	20220609	7
Kevin Stitt	20220609	4
Kristina Karamo	20220609	3
Peter Franchot	20220609	11
Moira McCabe	20220609	10
Jumaane Williams	20220609	5
David Shestokas	20220609	2
Monica Stabbert	20220609	14
Bob Stefanowski	20220609	2
Gavin Newsom	20220609	39
Stacey Abrams	20220609	8
Michelle Lujan Grisham	20220609	15
Tim Echols	20220609	7
Joe Cunningham	20220609	9
J. Gustavo Rivera	20220609	1
Frank Hughes Jr.	20220609	5
Rachel May	20220609	1
Geoff Diehl	20220609	1
Ned Lamont	20220609	5
Daphne Jordan	20220609	2
Jena Griswold	20220609	4
Timothy M. Kennedy	20220609	4
Angelito Tenorio	20220609	2
Goldi Gaines	20220609	2
Tim Michels	20220609	3
Lauren Boebert	20220609	118
Ashwani Jain	20220609	1
Cindy Axne	20220609	3
Yuh-Line Niou	20220609	31
Jeff Maurer	20220609	1
Stefano Forte	20220609	8
Michelle Ostrelich	20220609	2
Paul Sand	20220609	14
Angel Vasquez	20220609	2
Steve Chabot	20220609	11
Beau LaFave	20220609	6
Abigail Spanberger	20220609	1
Yolanda Flowers	20220609	1
Julia Salazar	20220609	2
Ken Paxton	20220610	5
Matt Pinnell	20220610	1
Christina Bohannan	20220610	8
Tim Griffin	20220610	2
Alison Esposito	20220610	4
Gary Swing	20220610	1
Jena Griswold	20220610	1
Dan Patrick	20220610	2
Terri Pickens Manweiler	20220610	6
Daniel McKee	20220610	3
Joel Kintsel	20220610	1
Constance Every	20220610	2
Jeff Woolford	20220610	1
Jeffrey Powell	20220610	7
Eleni Kounalakis	20220610	1
Rochelle Garza	20220610	7
Sid Miller	20220610	3
Ryan Walters	20220610	4
Aaron Sims	20220610	8
Patricia Spearman	20220610	8
John Milhiser	20220610	2
Dita Bhargava	20220610	1
Peter Oberacker	20220610	2
Abigail Spanberger	20220610	10
George Borrello	20220610	1
Liz Cheney	20220610	219
Maura Healey	20220610	7
Jon Baron	20220610	1
Geoff Diehl	20220610	1
Christian Amato	20220610	16
Peter Franchot	20220610	5
Emily Miskel	20220610	1
Ned Lamont	20220610	5
James Gisondi	20220610	5
Edgar Flores	20220610	1
Greg Lopez	20220610	8
Beau LaFave	20220610	2
Mariannette Miller-Meeks	20220610	4
Kirk Penner	20220610	7
Wilton Simpson	20220610	1
Heidi Ganahl	20220610	15
Lance Christensen	20220610	14
Matt Hackenburg	20220610	5
Carol Blood	20220610	3
Lisa Guzman	20220610	1
Derrick Van Orden	20220610	36
Brooke Elizabeth Lierman	20220610	7
Joe Lombardo	20220610	2
Richard Sessoms	20220610	6
Thomas O'Mara	20220610	2
Wes Moore	20220610	22
Ron DeSantis	20220610	11
Chris Dempsey	20220610	3
John Joseph Mercadante	20220610	1
Dawn Buckingham	20220610	2
Kathy Hoffman	20220610	2
Matt Birk	20220610	3
Gary Rabine	20220610	5
Hugh Weathers	20220610	1
Shirley Weber	20220610	19
Stacey Abrams	20220610	33
William Timmons	20220610	1
Mike Naig	20220610	1
Pamela Pugh	20220610	7
Marco Battaglia	20220610	3
Kandiss Taylor	20220610	8
Stephanie Trussell	20220610	4
Brian Dahle	20220610	3
Kevin Nicholson	20220610	6
Vittoria Fariello	20220610	6
Sabina Matos	20220610	6
Tony Vargas	20220610	1
Luke Warford	20220610	11
Moira McCabe	20220610	2
Joyce Krawiec	20220610	2
Brian Kemp	20220610	6
Ayanna Pressley	20220610	6
Diana DiZoglio	20220610	7
Cherlyn Arrington	20220610	5
Patrick Starnes	20220610	1
Gary Votour	20220610	33
Will Ainsworth	20220610	1
Jesse Sullivan	20220610	10
Mitchell Robinson	20220610	65
Mack Miller	20220610	2
Kris Mayes	20220610	4
Alessandra Biaggi	20220610	7
Tina Kotek	20220610	12
Ashley Hinson	20220610	2
Johnnie Nguyen	20220610	5
Tiffany Shedd	20220610	2
Cheri Helt	20220610	1
Skyler Johnson	20220610	7
Pamela Helming	20220610	2
Matthew DePerno	20220610	4
John Thurston	20220610	1
Timothy McMaster	20220610	8
Stefano Forte	20220610	15
Peter Harckham	20220610	1
Rodney Glassman	20220610	1
Kathy Hochul	20220610	9
Sonia Chang-Diaz	20220610	1
Tim Grady	20220610	11
Richard Michael DeWine	20220610	3
Christine Drazan	20220610	1
Matt Gaetz	20220610	44
Rushern Baker III	20220610	7
Greg Abbott	20220610	9
John Norwood	20220610	8
Cindy Axne	20220610	11
Brian Langley	20220610	1
Jason Martin	20220610	9
Elijah Reichlin-Melnick	20220610	3
Kristopher Dahir	20220610	2
E.C. Sykes	20220610	1
Dan Stec	20220610	1
Daphne Jordan	20220610	3
Jeremy Cooney	20220610	2
Gavin Newsom	20220610	25
Peter Neronha	20220610	6
Destiny Scott Wells	20220610	17
Ashley B. Moody	20220610	1
Eddie Wenrich	20220610	1
Steve Sisolak	20220610	9
Simcha Felder	20220610	1
Mike Tipping	20220610	1
Maggie Toulouse Oliver	20220610	2
Ryan Graham	20220610	11
Dave Yost	20220610	1
James Ohrenschall	20220610	3
Kyle Yudes	20220610	2
Kevin Rinke	20220610	4
Elise Stefanik	20220610	159
Janet Dudding	20220610	5
Paul Marsh	20220610	2
Tudor Dixon	20220610	5
Helena Foulkes	20220610	3
Patrick Testin	20220610	1
Karoline Leavitt	20220610	4
Joy Hofmeister	20220610	2
Karen McCracken	20220610	1
David Gregory	20220610	1
Richard Hudson	20220610	9
Marco Lopez	20220610	4
Annette Taddeo	20220610	23
Themis Klarides	20220610	1
Paul Pate	20220610	3
Tyler Harper	20220610	1
J. Gustavo Rivera	20220610	4
Rick Stewart	20220610	5
Beau Lane	20220610	1
Ben Clark	20220610	8
Diego Morales	20220610	2
Roger Roth	20220610	5
Julia Salazar	20220610	2
Elise Nieshalla	20220610	2
J.B. Pritzker	20220610	7
Matt Salmon	20220610	7
Heidi Drygas	20220610	1
Jocelyn Benson	20220610	11
Nan Whaley	20220610	6
Charlie Crist	20220610	40
Kristina Karamo	20220610	1
Bee Nguyen	20220610	9
Kimberly Yee	20220610	2
Tim Walz	20220610	2
Catherine C. O'Malley	20220610	2
Jeff Weninger	20220610	1
Kim Crockett	20220610	4
Shannon Teresi	20220610	2
Katie Hobbs	20220610	13
Frank LaRose	20220610	2
Michele Fiore	20220610	1
Natalie Bruno	20220610	2
Rob Sand	20220610	2
Adrian Fontes	20220610	23
Laura Montoya	20220610	1
Kaiali'i Kahele	20220610	3
Susana Mendoza	20220610	3
Doug Mastriano	20220610	9
Tami Gouveia	20220610	1
Paul Sand	20220610	14
Ana Maria Archila	20220610	21
Robert Bernosky	20220610	2
Robert Sprague	20220610	2
Rayla Campbell	20220610	2
Lauren Boebert	20220610	182
Angelito Tenorio	20220610	3
Joseph Griffo	20220610	3
Steve Chabot	20220610	7
Scott Neely	20220610	24
Erick Russell	20220610	1
Josh Shapiro	20220610	84
Nancy Pelosi	20220610	22
Beto O'Rourke	20220610	35
Dana Nessel	20220610	12
Latasha Fields	20220610	3
Kari Lake	20220610	40
Abraham Hamadeh	20220610	16
Shawn Keenan	20220610	6
Eric Toney	20220610	1
Steve Marshall	20220610	1
Maritza Bond	20220610	1
Joe Jaworski	20220610	4
Frank McNeill	20220610	1
Tyler Lee	20220610	1
Letitia James	20220610	32
Nellie Gorbea	20220610	2
Paul Gosar	20220610	12
Scott Fitzpatrick	20220610	1
Doug Wardlow	20220610	1
Michael Trimble	20220610	1
Ilhan Omar	20220610	10
Gregg Amore	20220610	2
Anthony Sabatini	20220610	10
Alexia Sabor	20220610	4
Rebecca Bell-Metereau	20220610	1
Betsy Johnson	20220610	2
Brad Raffensperger	20220610	4
Deirdre Dickson-Gilbert	20220610	1
Cisco Aguilar	20220610	1
Leroy Comrie	20220610	2
Nikki Fried	20220610	2
Brad Little	20220610	2
Michelle Lujan Grisham	20220610	4
Hugh McTavish	20220610	1
Sean Roberts	20220610	1
Jared Golden	20220610	1
Joe Cunningham	20220610	12
Fabian Donate	20220610	2
Darren Bailey	20220610	15
Gretchen Whitmer	20220610	3
Bob Stefanowski	20220610	3
Joseph Soloski	20220610	7
Wes Allen	20220610	7
Robert Ortt	20220610	13
Anna Kaplan	20220610	3
Daniel Uhlfelder	20220610	110
Deidre DeJear	20220610	9
Ashwani Jain	20220610	6
Josh Kaul	20220610	1
Yolanda Flowers	20220610	1
LeAnn Wood	20220610	1
Seaula Tupai	20220610	1
Mark Gordon	20220610	2
Sean Scanlon	20220610	1
Lauren Kuby	20220610	4
Jamaal Bailey	20220610	3
Sean Ewing	20220610	1
Charles Calenda	20220610	5
Randy Feenstra	20220610	4
JB Smiley Jr.	20220610	22
Marjorie Taylor Greene	20220610	110
Frank Hughes Jr.	20220610	2
Kevin Stitt	20220610	4
Jumaane Williams	20220610	4
Tim Mathern	20220610	1
Scott Schwab	20220610	20
Tom Suozzi	20220610	1
Pat Dowell	20220610	2
Tim Echols	20220610	9
Kellie Warren	20220610	1
Howie Morales	20220610	1
Rachel May	20220610	2
Chris Powell	20220610	3
Janice Laws Robinson	20220610	2
Lee Zeldin	20220610	16
Donovan Fenton	20220610	1
Jesse Gibson	20220610	3
Valerie Foushee	20220610	1
Tim Michels	20220610	6
Jena Nelson	20220610	2
Sergio Alcubilla	20220610	3
Yuh-Line Niou	20220610	5
Goldi Gaines	20220610	3
Michelle Hinchey	20220610	1
Angel Vasquez	20220610	1
Mark Ronchetti	20220610	2
Kristi L. Noem	20220610	2
Jim Zeigler	20220610	4
Kim Reynolds	20220610	3
Aruna Miller	20220610	4
Angie Lauritsen	20220610	3
Brenda Nelson-Porter	20220610	17
Frederic Schultz	20220610	32
Avery Bourne	20220610	2
Tina Peters	20220610	1
John Mannion	20220610	4
Clyde Vanel	20220610	1
Charlie Bailey	20220610	2
Rebecca Kleefisch	20220610	7
Harry Wilson	20220610	2
Phil Weiser	20220610	12
Eric Lesser	20220610	7
Andrew Giuliani	20220610	8
Paola Tulliani-Zen	20220610	4
Joshua Green	20220610	3
Tony Evers	20220610	5
Bennie Thompson	20220610	199
Bret Bero	20220610	1
Jen Jordan	20220610	20
Lisa Ellis	20220610	4
Jon Husted	20220610	6
Lanhee Chen	20220610	2
Peggy Flanagan	20220610	1
Josh Tenorio	20220610	1
Holli Sullivan	20220610	2
Gordana Schifanelli	20220610	15
Susan Hays	20220610	2
Sheila Reid-Shaver	20220610	5
Michael L. Fitzgerald	20220610	1
Robin Ficker	20220610	4
Glenn Hegar	20220610	3
Taylor Sappington	20220610	8
Gary Burgess	20220610	2
Jerrold Nadler	20220610	8
Chris Doughty	20220610	9
Dawn Grove	20220610	1
Sarah Huckabee Sanders	20220610	8
Shelley Mayer	20220610	1
Lang Sias	20220610	1
Dan Nelson	20220610	38
Quentin Palfrey	20220610	3
Robert Vaillancourt	20220610	6
Douglas F. Gansler	20220610	5
Delilah Barrios	20220610	11
Reginald Bolding	20220610	3
Lisa Cano Burkhead	20220610	1
Juliana Stratton	20220610	10
Steve Carlson	20220610	84
Natasha Marcus	20220610	1
Sara Rodriguez	20220610	2
Cynthia Mendes	20220610	3
Mary Wills Bode	20220610	1
Linda Lee Tarver	20220610	3
Kathy Maness	20220610	2
Tim Baxter	20220610	3
Joe Biden	20220610	211
Mike Dunleavy	20220610	1
Rob Astorino	20220610	3
Darren Jackson	20220610	1
Deb Goldberg	20220610	2
Larry Sharpe	20220610	1
Timothy M. Kennedy	20220610	2
Kelly Schulz	20220610	11
Derek Schmidt	20220610	4
Alan Green	20220610	3
Paul Lowe	20220610	1
Jeremy Joseph	20220610	1
Mike Garcia	20220610	3
Wanda James	20220610	1
Rob Astorino	20220611	3
Stephanie Trussell	20220611	1
Janice Laws Robinson	20220611	31
Robin Ficker	20220611	2
Valerie Foushee	20220611	1
Carol Blood	20220611	5
Brooke Elizabeth Lierman	20220611	6
Gordana Schifanelli	20220611	12
Heidi Ganahl	20220611	6
Goldi Gaines	20220611	1
Beau LaFave	20220611	1
Tim Walz	20220611	3
Yolanda Flowers	20220611	6
Robert Ortt	20220611	6
Karoline Leavitt	20220611	2
Ashwani Jain	20220611	1
Marco Battaglia	20220611	38
Mariannette Miller-Meeks	20220611	2
Jared Golden	20220611	1
Avery Bourne	20220611	1
Daniel McKee	20220611	5
Geoff Diehl	20220611	1
Anna Kaplan	20220611	2
Thomas O'Mara	20220611	3
Zephyr Teachout	20220611	2
Alisha Thomas Searcy	20220611	31
Abigail Spanberger	20220611	1
Kandiss Taylor	20220611	4
Charles Calenda	20220611	15
Kirk Penner	20220611	3
Austin Chenge	20220611	1
Eddie Wenrich	20220611	3
Cindy Maxwell-Ostdiek	20220611	1
Natasha Marcus	20220611	1
Darren Bailey	20220611	3
Nan Whaley	20220611	3
Jason Martin	20220611	1
J. Gustavo Rivera	20220611	1
Kim Crockett	20220611	1
Jeremy Cooney	20220611	1
Ayanna Pressley	20220611	6
Nancy Pelosi	20220611	54
Janet Dudding	20220611	6
Kevin Rinke	20220611	1
Burt Jones	20220611	5
Mary Wills Bode	20220611	1
Doug Wardlow	20220611	1
Tyler Lee	20220611	2
Ilhan Omar	20220611	8
Maritza Bond	20220611	1
Robert Vaillancourt	20220611	21
Marco Lopez	20220611	1
Steve Marshall	20220611	2
Paul Schimpf	20220611	3
Steve Carlson	20220611	67
Paul Pate	20220611	1
Dave Yost	20220611	1
Mark Ronchetti	20220611	2
Kari Lake	20220611	29
Charlie Crist	20220611	49
Drew Wrigley	20220611	3
Dana Nessel	20220611	18
Cisco Aguilar	20220611	1
Kris Kobach	20220611	1
Juliana Stratton	20220611	3
Dan Stec	20220611	1
Catherine C. O'Malley	20220611	3
Patricia Spearman	20220611	5
Charlie Bailey	20220611	18
Matt Birk	20220611	5
John Joseph Mercadante	20220611	1
Tim Michels	20220611	5
Karen McCracken	20220611	1
Kris Mayes	20220611	5
Dominic Rapini	20220611	2
John Fredrickson	20220611	3
Dita Bhargava	20220611	1
Kevin Stitt	20220611	2
Marjorie Taylor Greene	20220611	107
Henry McMaster	20220611	1
Angel Vasquez	20220611	1
Glenn Hegar	20220611	5
Peggy Flanagan	20220611	4
Steve Chabot	20220611	2
Matt Gaetz	20220611	13
Marilyn Dondero Loop	20220611	1
Kim Reynolds	20220611	2
Karl Catarata	20220611	2
Aaron Sims	20220611	1
Paul Sand	20220611	7
Rochelle Garza	20220611	3
Jen Jordan	20220611	42
Stefano Forte	20220611	5
Doug Mastriano	20220611	9
Clyde Vanel	20220611	2
Rob Sand	20220611	4
Alexi Giannoulias	20220611	1
Diego Morales	20220611	5
Ashley Hinson	20220611	2
Aaron Del Mar	20220611	4
Eric Lesser	20220611	7
Jon Husted	20220611	2
Tony Evers	20220611	4
Frederic Schultz	20220611	20
Aruna Miller	20220611	4
Pat Dowell	20220611	2
Jeanna Repass	20220611	1
Pam Whitaker	20220611	1
Tina Peters	20220611	1
Rebecca Kleefisch	20220611	14
Harry Wilson	20220611	2
Andrew Giuliani	20220611	8
Sheila Reid-Shaver	20220611	8
Dawn Grove	20220611	2
Lisa Cano Burkhead	20220611	2
Joe Biden	20220611	147
Sarah Stogner	20220611	4
Cynthia Mendes	20220611	1
Joe Jaworski	20220611	1
Delilah Barrios	20220611	14
Quentin Palfrey	20220611	5
Kelly Schulz	20220611	8
Jose M. Serrano	20220611	2
Jerrold Nadler	20220611	4
James Clyburn	20220611	2
Beto O'Rourke	20220611	161
Latasha Fields	20220611	18
Larry Sharpe	20220611	6
Chris Doughty	20220611	8
Gary Burgess	20220611	1
Taylor Sappington	20220611	3
Daniel Patterson	20220611	3
Vittoria Fariello	20220611	6
Christian Amato	20220611	9
James Gisondi	20220611	10
Joe Lombardo	20220611	1
Greg Lopez	20220611	2
Derrick Van Orden	20220611	19
Lance Christensen	20220611	7
Tina Kotek	20220611	4
Nellie Gorbea	20220611	5
Sara Rodriguez	20220611	1
Amy Loudenbeck	20220611	2
Tony Mattivi	20220611	2
Tim Baxter	20220611	1
Joshua Green	20220611	2
Timothy M. Kennedy	20220611	3
Angie Lauritsen	20220611	2
Bennie Thompson	20220611	39
Brenda Nelson-Porter	20220611	16
Shelley Mayer	20220611	1
Michael L. Fitzgerald	20220611	1
Susan Hays	20220611	3
Lisa Ellis	20220611	5
Dan Nelson	20220611	15
Phil Weiser	20220611	2
Holli Sullivan	20220611	1
Gary Cordery	20220611	1
Eric Toney	20220611	4
Wes Moore	20220611	16
Abraham Hamadeh	20220611	5
Joseph Addabbo	20220611	1
Tom Suozzi	20220611	3
Tim Echols	20220611	7
Chris Powell	20220611	1
Sydney Batch	20220611	1
Rachel May	20220611	3
Andrea Stewart-Cousins	20220611	1
Jena Nelson	20220611	1
Yuh-Line Niou	20220611	40
Howie Morales	20220611	1
Michelle Hinchey	20220611	1
Wes Allen	20220611	7
Keith Boehm	20220611	2
Errol Webber	20220611	1
Michelle Lujan Grisham	20220611	3
Joe Cunningham	20220611	10
Fabian Donate	20220611	1
Gretchen Whitmer	20220611	2
Joseph Soloski	20220611	3
Jamaal Bailey	20220611	2
Daniel Uhlfelder	20220611	16
Aramis Ayala	20220611	1
Bob Stefanowski	20220611	1
LeAnn Wood	20220611	1
Jeff Jackson	20220611	5
Chris Sununu	20220611	1
Lauren Kuby	20220611	1
Deidre DeJear	20220611	1
JB Smiley Jr.	20220611	4
Lauren Boebert	20220611	112
Nikki Fried	20220611	6
Letitia James	20220611	25
Chris Winters	20220611	9
Paul Gosar	20220611	8
Scott Fitzpatrick	20220611	1
Michael Trimble	20220611	1
Gregg Amore	20220611	3
Anthony Sabatini	20220611	7
Rebecca Bell-Metereau	20220611	3
Brad Raffensperger	20220611	10
Josh Shapiro	20220611	56
Kaiali'i Kahele	20220611	3
Erick Russell	20220611	7
Dee Watson	20220611	6
Jeff Weninger	20220611	1
Shannon Teresi	20220611	1
Katie Hobbs	20220611	10
Michele Fiore	20220611	3
Adrian Fontes	20220611	8
Laura Montoya	20220611	1
Deirdre Dickson-Gilbert	20220611	4
Tami Gouveia	20220611	1
Susana Mendoza	20220611	1
Michelle Ostrelich	20220611	2
Scott Neely	20220611	99
Ana Maria Archila	20220611	29
Joseph Griffo	20220611	1
Leroy Comrie	20220611	7
Chris Pappas	20220611	1
Brian Dahle	20220611	4
Lee Zeldin	20220611	15
Ammon Bundy	20220611	1
Daphne Jordan	20220611	4
Cherlyn Arrington	20220611	1
Elijah Reichlin-Melnick	20220611	2
Timothy McMaster	20220611	4
Sonia Chang-Diaz	20220611	1
John Norwood	20220611	2
James Sanders, Jr.	20220611	1
Luke Warford	20220611	10
Peter Harckham	20220611	3
Kathy Hochul	20220611	7
Brian Langley	20220611	2
Greg Abbott	20220611	25
Kristopher Dahir	20220611	1
Brian Kemp	20220611	5
Timothy Ramthun	20220611	1
Diana DiZoglio	20220611	1
Gary Votour	20220611	7
Mitchell Robinson	20220611	43
Russell Diamond	20220611	1
Bee Nguyen	20220611	65
Skyler Johnson	20220611	1
Matthew DePerno	20220611	5
Peter Neronha	20220611	1
Annette Taddeo	20220611	21
Zach Conine	20220611	1
Mack Miller	20220611	1
Jesse Sullivan	20220611	2
Alessandra Biaggi	20220611	4
Tim Grady	20220611	10
Matt Hackenburg	20220611	1
Peter Franchot	20220611	1
Vicky Cayetano	20220611	1
John Cavanaugh	20220611	1
Ned Lamont	20220611	5
Edgar Flores	20220611	1
Kevin Nicholson	20220611	6
Richard Sessoms	20220611	10
Jinny Suh	20220611	2
Malia Cohen	20220611	1
Pamela Pugh	20220611	5
Stacey Abrams	20220611	88
David Varnam	20220611	2
Ron DeSantis	20220611	7
Jena Griswold	20220611	2
Matt Pinnell	20220611	1
David Shestokas	20220611	13
Joaquin Castro	20220611	1
Jeffrey Powell	20220611	5
Dan Patrick	20220611	6
Moira McCabe	20220611	10
Tudor Dixon	20220611	4
Steve Sisolak	20220611	3
Matt Salmon	20220611	2
Gavin Newsom	20220611	22
Themis Klarides	20220611	5
Tyler Cappel	20220611	1
Destiny Scott Wells	20220611	3
Joyce Krawiec	20220611	1
Peter Oberacker	20220611	1
Terrie Wood	20220611	1
Sabina Matos	20220611	5
Maura Healey	20220611	1
Kyle Yudes	20220611	2
Ken Paxton	20220611	27
Ben Vig	20220611	1
Joy Hofmeister	20220611	2
Gary Swing	20220611	15
Melanie Scheible	20220611	1
Elise Stefanik	20220611	138
Terri Pickens Manweiler	20220611	5
Hugh Weathers	20220611	1
Patrick Testin	20220611	3
Tony Vargas	20220611	1
Ryan Walters	20220611	2
Chris Dempsey	20220611	2
Ryan Graham	20220611	2
Christina Bohannan	20220611	3
Elise Nieshalla	20220611	4
Mike Naig	20220611	2
Gary Rabine	20220611	1
Dawn Buckingham	20220611	1
Luis Daniel Muñoz	20220611	1
Richard Hudson	20220611	1
Jocelyn Benson	20220611	6
Liz Cheney	20220611	64
Kathy Hoffman	20220611	1
J.B. Pritzker	20220611	5
Angel Vasquez	20220612	1
Tim Echols	20220612	13
Tina Kotek	20220612	8
Jumaane Williams	20220612	4
Jeffrey Powell	20220612	5
Tudor Dixon	20220612	3
Aaron Sims	20220612	1
Tom Suozzi	20220612	4
Angelito Tenorio	20220612	1
John McCollister	20220612	1
Julie Blaha	20220612	1
Tim Michels	20220612	4
Joseph Griffo	20220612	2
J.B. Pritzker	20220612	4
Valerie Foushee	20220612	1
Wes Moore	20220612	16
Jeff Jackson	20220612	8
Julie Pazina	20220612	4
Vittoria Fariello	20220612	1
John Joseph Mercadante	20220612	1
Joe Lombardo	20220612	2
Joe Cunningham	20220612	3
Alisha Thomas Searcy	20220612	1
Kandiss Taylor	20220612	5
Jinny Suh	20220612	1
Zephyr Teachout	20220612	2
William Timmons	20220612	1
Janice Laws Robinson	20220612	1
Wilton Simpson	20220612	1
Wes Allen	20220612	4
Yuh-Line Niou	20220612	93
Joy Diaz	20220612	1
Tim Walz	20220612	2
Jessica Kordas	20220612	1
Jena Nelson	20220612	1
Abigail Spanberger	20220612	6
John Milhiser	20220612	1
Tommy Land	20220612	1
Andrew Giuliani	20220612	8
Joshua Green	20220612	2
James Gisondi	20220612	8
Jim Pillen	20220612	1
Andrew W. Gould	20220612	3
James Clyburn	20220612	5
Jose M. Serrano	20220612	1
Jennifer Hicks	20220612	1
Juliana Stratton	20220612	5
Jerrold Nadler	20220612	7
Jon Husted	20220612	1
Tony Evers	20220612	6
Jocelyn Benson	20220612	2
Joe Jaworski	20220612	1
Timothy Ramthun	20220612	3
Jared Polis	20220612	4
Joe Biden	20220612	178
Wanda James	20220612	1
Jeremy Cooney	20220612	4
Jen Jordan	20220612	12
Zach Conine	20220612	2
Amaro Lionheart	20220612	1
Hunter Crow	20220612	2
Henry McMaster	20220612	1
Abraham Hamadeh	20220612	4
Jeff Weninger	20220612	7
Holli Sullivan	20220612	1
Jesse Sullivan	20220612	4
J. Gustavo Rivera	20220612	2
Jay Kleberg	20220612	1
Julie Pickren	20220612	1
Tim Grady	20220612	6
Jeff Woolford	20220612	2
Alexi Giannoulias	20220612	2
Adrian Fontes	20220612	6
Alessandra Biaggi	20220612	3
Karen McCracken	20220612	1
Ana Maria Archila	20220612	41
Tim Baxter	20220612	6
John Fredrickson	20220612	1
Josh Shapiro	20220612	37
Timothy McMaster	20220612	5
Janet Dudding	20220612	6
John Norwood	20220612	3
Hugh Weathers	20220612	1
Tyler Lee	20220612	1
Tony Vargas	20220612	3
Joseph Addabbo	20220612	1
Ilhan Omar	20220612	5
Angie Lauritsen	20220612	2
Timothy M. Kennedy	20220612	1
Pat Dowell	20220612	2
Ryan Graham	20220612	3
Sheila Reid-Shaver	20220612	5
Patrick Testin	20220612	3
Mike Tipping	20220612	1
Larry Coleman	20220612	1
Maura Healey	20220612	6
Daniel Patterson	20220612	1
Lanhee Chen	20220612	1
Bennie Thompson	20220612	22
David Varnam	20220612	2
Peter Neronha	20220612	1
Mitchell Robinson	20220612	41
Burt Jones	20220612	2
Lance Christensen	20220612	6
Rob Sand	20220612	2
Marco Lopez	20220612	5
Christine Drazan	20220612	4
Gary Rabine	20220612	1
Kwame Raoul	20220612	2
Drew Wrigley	20220612	2
Ben Clark	20220612	1
Destiny Scott Wells	20220612	8
Cheryl Stephens	20220612	1
Anthony Sabatini	20220612	14
Larry Sharpe	20220612	6
Harry Wilson	20220612	1
Moira McCabe	20220612	6
Kyle Yudes	20220612	5
Gary Swing	20220612	3
Peter Harckham	20220612	2
Shiry Sapir	20220612	4
Richard Hudson	20220612	2
Taylor Sappington	20220612	1
Eddie Wenrich	20220612	2
Beto O'Rourke	20220612	78
Christina Bohannan	20220612	1
Brooke Elizabeth Lierman	20220612	7
Edgar Flores	20220612	1
Phil Weiser	20220612	3
Dawn Grove	20220612	3
Frank Hughes Jr.	20220612	3
Charlie Bailey	20220612	15
Lauren Boebert	20220612	83
Ron DeSantis	20220612	13
Sergio Alcubilla	20220612	2
Kathy Hochul	20220612	6
Themis Klarides	20220612	1
Lauren Kuby	20220612	2
Sean Scanlon	20220612	2
Fabian Donate	20220612	2
Deb Goldberg	20220612	1
David Shestokas	20220612	1
Heidi Drygas	20220612	1
Frank LaRose	20220612	2
Latasha Fields	20220612	6
Kathy Hoffman	20220612	1
Terri Pickens Manweiler	20220612	7
Mike Naig	20220612	1
Frank McNeill	20220612	1
Mary Wills Bode	20220612	1
Annette Taddeo	20220612	10
